id,comp1,comp4,semantic_prac1,semantic1_timer_First Click,semantic1_timer_Last Click,semantic1_timer_Page Submit,semantic1_timer_Click Count,Q796_First Click,Q796_Last Click,Q796_Page Submit,Q796_Click Count,phono_pract1,phono1_timer_First Click,phono1_timer_Last Click,phono1_timer_Page Submit,phono1_timer_Click Count,Q797_First Click,Q797_Last Click,Q797_Page Submit,Q797_Click Count,conj_prac1,conj1_timer_First Click,conj1_timer_Last Click,conj1_timer_Page Submit,conj1_timer_Click Count,Q801_First Click,Q801_Last Click,Q801_Page Submit,Q801_Click Count,disj_pract1,distjunct_timer_First Click,distjunct_timer_Last Click,distjunct_timer_Page Submit,distjunct_timer_Click Count,Q800_First Click,Q800_Last Click,Q800_Page Submit,Q800_Click Count,semantic_pract2,Q679_First Click,Q679_Last Click,Q679_Page Submit,Q679_Click Count,Q803_First Click,Q803_Last Click,Q803_Page Submit,Q803_Click Count,phono_pract2,Q683_First Click,Q683_Last Click,Q683_Page Submit,Q683_Click Count,Q805_First Click,Q805_Last Click,Q805_Page Submit,Q805_Click Count,conj_prac2,Q691_First Click,Q691_Last Click,Q691_Page Submit,Q691_Click Count,Q811_First Click,Q811_Last Click,Q811_Page Submit,Q811_Click Count,disj_prac2,Q687_First Click,Q687_Last Click,Q687_Page Submit,Q687_Click Count,Q807_First Click,Q807_Last Click,Q807_Page Submit,Q807_Click Count,semantic_pract3,Q696_First Click,Q696_Last Click,Q696_Page Submit,Q696_Click Count,Q812_First Click,Q812_Last Click,Q812_Page Submit,Q812_Click Count,phono_pract3,Q700_First Click,Q700_Last Click,Q700_Page Submit,Q700_Click Count,Q814_First Click,Q814_Last Click,Q814_Page Submit,Q814_Click Count,conj_prac3,Q708_First Click,Q708_Last Click,Q708_Page Submit,Q708_Click Count,Q818_First Click,Q818_Last Click,Q818_Page Submit,Q818_Click Count,disj_prac3,Q704_First Click,Q704_Last Click,Q704_Page Submit,Q704_Click Count,Q816_First Click,Q816_Last Click,Q816_Page Submit,Q816_Click Count,semantic_prac4,Q713_First Click,Q713_Last Click,Q713_Page Submit,Q713_Click Count,Q820_First Click,Q820_Last Click,Q820_Page Submit,Q820_Click Count,phono_pract4,Q717_First Click,Q717_Last Click,Q717_Page Submit,Q717_Click Count,Q822_First Click,Q822_Last Click,Q822_Page Submit,Q822_Click Count,conj_prac4,Q725_First Click,Q725_Last Click,Q725_Page Submit,Q725_Click Count,Q826_First Click,Q826_Last Click,Q826_Page Submit,Q826_Click Count,disj_prac4,Q721_First Click,Q721_Last Click,Q721_Page Submit,Q721_Click Count,Q824_First Click,Q824_Last Click,Q824_Page Submit,Q824_Click Count,age,gender,gender_5_TEXT,race,race_6_TEXT,spanish,english,fluent-languages,dyslexia,fb,Q866,id,semantic_1,semantic_2,semantic_3,semantic_4,semantic_5,semantic_6,semantic_7,semantic_8,phono_1,phono_2,phono_3,phono_4,phono_5,phono_6,phono_7,phono_8,disj_1,disj_2,disj_3,disj_4,disj_5,disj_6,disj_7,disj_8,conj_1,conj_2,conj_3,conj_4,conj_5,conj_6,conj_7,conj_8
R_1uEgZySfbHQ0Do5,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"thriller,horror,action,comedy",3.124,3.124,64.021,1,1.01,1.01,60.011,1,"yellow,yonder,yes",8.283,8.283,60.011,1,2.971,2.971,60.01,1,"eyeliner,eyeshadow",2.251,2.251,60.042,1,1.544,1.544,60.014,1,"quintessential,quick,triangle,quadrangle,rectangle,quadrilateral",1.821,1.821,60.013,1,11.613,11.613,60.01,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,Female,,White,,Yes,Yes,none,No,none,none,45365,,,,,"1764819074023,violin, trombone, flute, piano,1764819096288,trumpet,1764819111228,piano,1764819114044,flute,1764819115539,guitar,1764819121955","1764819140275,hammer,1764819147640,knife,1764819150209,spatula,1764819154887",,,,,,,"1764819212507,newspaper,1764819225502,notebook,1764819229663,notable,1764819241067,notes,1764819242137,never,1764819243784,neglect,1764819248681,new,1764819252264,nude,1764819255572,needy,1764819257858","1764819279010,apple,1764819285273,axe,1764819289925,astronomy,1764819298097,angel,1764819301452,ask,1764819305370,attend,1764819307890,anthropology,1764819316669,ant,1764819322194",,,,,,,"1764819566638,fox,1764819572611,furry,1764819576385,frog,1764819579876","1764819647381,point,1764819669596,period,1764819670913,paddle,1764819679902,piece,1764819683888,paper,1764819684917",,,,,,,"1764819396327,shirt,1764819403946,shorts,1764819405354,sundress,1764819407605,socks,1764819413861","1764819462530,broccoli ,1764819467526,bread,1764819469405,beans,1764819471763,butter,1764819473464,brownie,1764819477981",,
R_5j7R23s56Lm5Fvj,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"thriller,horror,action,comedy",2.61,2.61,60.007,1,1.082,1.082,60.107,1,"yellow,yonder,yes",0.84,0.84,60.106,1,1.154,1.154,60.006,1,"eyeliner,eyeshadow",0.072,36.357,60.107,4,0.739,0.739,60.006,1,"quintessential,quick,triangle,quadrangle,rectangle,quadrilateral",1.192,1.192,60.007,1,0.651,0.651,60.006,1,18,Male,,Asian,,No,Yes,Korean,No,no,no,46155,,,,,,,"1764820101736,dog,1764820106358,cat,1764820107458,bird,1764820109525,snake,1764820110893,horse,1764820114302,racoon,1764820118623,fish,1764820120850,chicken,1764820121982,beef,1764820122868,cor,1764820124379,cow,1764820125868,pig,1764820127307,lamb,1764820140534","1764820163596,phone,1764820170628,ball,1764820176534,frisbee,1764820187189,board game,1764820190982,nerf gun,1764820197413,water gun,1764820200317,lego,1764820202309,doll,1764820204805",,,,,,,"1764820235023,jade,1764820243544,joy,1764820245651,jump,1764820248701,juice,1764820251318,janky,1764820253670,join,1764820257892,joint,1764820265429,jupiter,1764820275893,jaundice,1764820282253","1764820296913,horn,1764820300854,hoard,1764820302267,horny,1764820304524,hope,1764820306084,hop,1764820307090,hoop,1764820309541,handle,1764820311460,hat,1764820312610,ham,1764820314146,hand,1764820314961,hatch,1764820320964,hack,1764820321971,hay,1764820335532,hoe,1764820339251,hollow,1764820346813,hope,1764820356220",,,,,,,"1764820529916,shit,1764820533004,shirt,1764820533887,shart,1764820535929,shank,1764820538306,sit,1764820539121,scythe,1764820544353,sink,1764820545624,silk,1764820546728,slip,1764820548362,sip,1764820549921,sting,1764820551456,stink,1764820552560,shine,1764820561634,shin,1764820562663,shines,1764820564084,pants,1764820567635,shoes,1764820569264,socks,1764820570463,hat,1764820572482,sunglasses,1764820575748,glasses,1764820577903,earrings,1764820582277,necklace,1764820585801","1764820591514,bread,1764820596482,sushi,1764820599914,pizza,1764820601137,udon,1764820603922,noodles,1764820605214,chicken,1764820606274,fried chicken,1764820609802,beef,1764820617867,bent,1764820621057,bend,1764820622134,barf,1764820623886,hamburger,1764820629314,avocado,1764820635673,french fries,1764820638459,potato,1764820641244,candy,1764820645466,chips,1764820648802,pork,1764820651177",,,,,,,"1764820369426,night stand,1764820411732","1764820448600,arm,1764820451091,ankle,1764820474155,abs,1764820475881,abdomen,1764820478044,appendix,1764820480755,ass,1764820485170,asshole,1764820488289"
R_6O6orHTROtLSS1z,TRUE,FALSE,"thriller,horror,action,comedy",6.319,6.319,60.033,1,2.222,2.222,60.014,1,"yellow,yonder,yes",3.452,3.452,60.113,1,1.49,1.49,60.01,1,"eyeliner,eyeshadow",1.596,1.596,60.011,1,2.532,2.532,60.011,1,"quintessential,quick,triangle,quadrangle,rectangle,quadrilateral",2.18,2.18,60.114,1,3.318,3.318,60.012,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,Female,,Black or African American,,No,Yes,None,No,No,None,46174,"1764821406415,Jeans,1764821424330,Top,1764821429630,Pants,1764821438268,Leggings,1764821463734","1764821469651,banana,1764821476065,apple,1764821478287,chicken,1764821480861,eggs,1764821482665,yogurt,1764821491848,steak,1764821494589,French Fries,1764821499753,grapes,1764821515221",,,,,,,"1764821549314,furniture,1764821560945,film,1764821565407,finish,1764821578329,friend,1764821591381,free,1764821595035,finally,1764821599055,friday,1764821604057","1764821612393,part,1764821615650,picture,1764821620558,poster,1764821622364,penny,1764821629760,pickle,1764821636822,pinch,1764821641394,pattern,1764821648430,pack,1764821652973,pick,1764821657120,pin,1764821666281,page,1764821670329",,,,,,,"1764821889786,none,1764821895880,couch,1764821897961,nine,1764821900930,bed,1764821905905,no,1764821916432,name,1764821920119,number,1764821922052,chair,1764821929537","1764821952774,all,1764821960169,hand,1764821962171,aim,1764821964778,foot,1764821967689,address,1764821973019,arm,1764821976041,alias,1764821996984,legs,1764822002126,stomach,1764822006915,apple,1764822011300",,,,,,,,"1764821769166,hammer,1764821773284,hacksaw,1764821816155",,,,,,
R_5J1McdUr6RYZ6xM,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"thriller,horror,action,comedy",3.637,58.546,60.11,19,1.103,28.682,60.01,3,"yellow,yonder,yes",0.636,44.943,60.012,7,0.781,59.86,60.123,8,"eyeliner,eyeshadow",0.923,1.748,60.012,3,1.063,25.939,60.011,10,"quintessential,quick,triangle,quadrangle,rectangle,quadrilateral",0.785,34.707,60.011,6,0.675,57.729,60.012,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,Male,,White,,No,Yes,Nope,No,No,NA,46172,,,"1764822672015,Couch,1764822688604,Chair,1764822698262,table,1764822701271,clock,1764822703925,rug,1764822706959,Bench,1764822712698,stove,1764822718624,counter,1764822722021,bed,1764822726692","1764822736008,Brian,1764822740982,brain,1764822744161,head,1764822746766,foot,1764822748266,toe,1764822749532,hand,1764822751450,finger,1764822753784,arm,1764822756534,leg,1764822759289,hip,1764822762163,stomach,1764822764180,chest,1764822767378,nipple,1764822770578,butt,1764822773924,eye,1764822778475,nose,1764822779761,ear,1764822781063,lips,1764822782947,mouth,1764822784564,teeth,1764822786267,eye brows,1764822791277,chin,1764822794827",,,,,,,"1764822810961,Sun,1764822816473,sock,1764822817952,sled,1764822819640,slime,1764822821873,sleep,1764822823540,soccer,1764822825790,score,1764822827908,surfer,1764822831186,slam,1764822834917,slush,1764822836474,save,1764822839434,sabre,1764822844368,skull,1764822848009,skeleton ,1764822850953,skunk,1764822853553,scroll ,1764822858404,screan,1764822860983,scream,1764822864234,stroll,1764822867588,stop,1764822869772","1764822874743,Bus,1764822877900,blimp,1764822880525,black,1764822882146,burger,1764822884346,bet,1764822885780,brush,1764822888784,blend,1764822891035,blush,1764822893772,baby ,1764822897755,brute,1764822901356,bruise,1764822904738,Bag,1764822913464,beat,1764822917558,breathe,1764822920322,breth,1764822922889,bop,1764822926459,blow,1764822929919,both ,1764822934041",,,,,,,"1764823104820,Jump,1764823109843,jazz,1764823112586,Piano,1764823116040,jail,1764823118760,guitar,1764823121586,bass,1764823123299,keyboard,1764823125879,drums,1764823128599,jewelry ,1764823134146,jacket,1764823138759,jolly,1764823147054,flute,1764823149541,hermonica,1764823154863,trumpet,1764823161583","1764823168578,House,1764823171966,hotel,1764823174971,honor,1764823177671,holly,1764823180438,hammer,1764823182570,screw,1764823187302,screw driver,1764823192415,drill,1764823197653,wrench,1764823200874,happy,1764823204042,holiday ,1764823206850,hour,1764823210588,hose,1764823217218,hefty,1764823228325",,,,,,,"1764822965482,Fox,1764822968755,flamingo ,1764822973506,French bulldog,1764822984573,falcon,1764822990658,ferrite ,1764822996421","1764823027763,Playdo,1764823035403,playing cards,1764823041333,playmobile,1764823051521,prize,1764823060002,Plush,1764823067983,prop,1764823074545,play station ,1764823082359",,,,
R_68MoIDTNCT4ujfn,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"thriller,horror,action,comedy",3.771,3.771,60.009,1,2.109,2.109,60.009,1,"yellow,yonder,yes",5.047,5.047,60.013,1,1.18,1.18,60.007,1,"eyeliner,eyeshadow",1.512,1.512,60.008,1,1.407,1.407,60.008,1,"quintessential,quick,triangle,quadrangle,rectangle,quadrilateral",2.65,2.65,60.009,1,6.233,6.233,60.007,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,Female,,Asian,,No,No,Tamil,No,No,n/a,45632,,,"1764831571924,table,1764831580260,lamp,1764831583001,bed,1764831585274,mirror,1764831588345,closet,1764831590401,carpet ,1764831592662,chair,1764831596781,mattress,1764831602018,fans,1764831603143,airconditioners ,1764831607291,chest of drawers,1764831620062,stool,1764831623171,refridgerator ,1764831626887,cabinet,1764831627788","1764831636786,hand,1764831640691,fingers,1764831643961,eyes,1764831645399,nose,1764831646690,eyebrows,1764831648137,leg,1764831649333,feet,1764831650328,toes,1764831651368,toenails,1764831653810,fingernails,1764831656432,wrist,1764831658279,ankle,1764831660583,knee,1764831661379,tailbone,1764831665045,butt,1764831666174,thigh,1764831667999,shoulders,1764831673930,back,1764831675034,chest,1764831675818,stomach ,1764831677883,chin,1764831680786,mouth,1764831681826,lips,1764831682547,ears,1764831684074,earlobes,1764831686242,hair,1764831688649,temple ,1764831691929,forehead,1764831694354,elbow,1764831696546",,,,,,,"1764831708841,sign,1764831716190,sing,1764831717478,see,1764831718645,search,1764831719724,slide,1764831721237,sugar,1764831726037,soothe,1764831728916,sort,1764831731124,swallow,1764831733400,syllabus,1764831737427,standing,1764831740114,sitting,1764831740990,stooping,1764831743904,stool,1764831747085,slush,1764831749275,slide,1764831753296,slime,1764831755593,sling,1764831759048,slit,1764831761600,sought,1764831765041,stare,1764831768362","1764831770797,birth,1764831773737,broth,1764831776126,bread,1764831778337,bear,1764831779776,bare,1764831780663,bed,1764831784618,bedsheets,1764831786746,below,1764831788525,behind,1764831789912,beyond,1764831791784,before,1764831792651,basement,1764831795469,brave,1764831797529,brass,1764831799506,brand,1764831801322,broad ,1764831804438,bored,1764831806299,bush,1764831809897,blush,1764831811193,blame,1764831813098,bang,1764831815073,bug,1764831817344,booger,1764831820984,boot,1764831824186,book,1764831825358",,,,,,,"1764832008478,jazz drums,1764832029816,jingle bells,1764832031318","1764832071826,hammer ,1764832080507,hose,1764832082747,hatchet,1764832083670,hole punch,1764832087788,hot glue guns,1764832093958,hand torch,1764832120520",,,,,,,"1764831844766,fish,1764831854479,fawn,1764831858172,flamingo,1764831863196,ferret ,1764831869292,frog,1764831874976","1764831908819,puzzles,1764831938728,playdoh,1764831941311,plastic balls,1764831943828,paper airplanes,1764831945680,ping pongs,1764831950208,pokemon ,1764831954110",,,,
R_6PXWHJBFea10fQs,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"thriller,horror,action,comedy",1.6,23.852,66.546,3,1.496,21.522,102.199,2,"yellow,yonder,yes",0.964,42.44,82.774,2,1.173,1.173,74.506,1,"eyeliner,eyeshadow",1.142,1.142,124.495,1,1.905,1.905,63.043,1,"quintessential,quick,triangle,quadrangle,rectangle,quadrilateral",0.906,0.906,65.569,1,1.222,1.222,65.316,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,Male,,White,,No,Yes,N/A,No,No,N/A,45589,,,,,,,,,,,,,,,,,,,,,"1764832910768,fun,1764832916541,cow,1764832918572,dog,1764832920555,cat,1764832921948,mouse,1764832923237,fish,1764832924289,deer,1764832925576,food,1764832927187,family,1764832928263,fill,1764832931218,flip,1764832932656,fine,1764832935185,moose,1764832938351,antelope,1764832941129,alpaca,1764832944172,horse,1764832945562,pig,1764832948661,hippo,1764832950559,sheep,1764832952158","1764832997569,pineapple,1764833000697,pin,1764833002945,pinup,1764833004813,poster,1764833005836,woody,1764833010430,buzz,1764833011324,army man,1764833016814,prick,1764833024012,print,1764833025074,pill,1764833029333,pal,1764833031113,pout,1764833036582",,,,,,,,"1764832823018,Bread, banana, banana bread,1764832833034,brea,1764832835383,bread,1764832837360,banana,1764832838634,b,1764832853814",,
R_6jHUBPB30TAByVS,TRUE,FALSE,"thriller,horror,action,comedy",1.176,1.176,60.006,1,2.127,2.127,60.005,1,"yellow,yonder,yes",1.12,1.611,60.008,2,1.169,1.169,60.109,1,"eyeliner,eyeshadow",1.235,1.235,60.008,1,1.286,1.286,60.009,1,"quintessential,quick,triangle,quadrangle,rectangle,quadrilateral",1.497,1.497,60.008,1,1.132,1.132,60.107,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,Female,,"White,Asian",,No,Yes,N/A,No,No,N/A,45117,"1764834589156,shirt,1764834593416,pants,1764834595344,sweater,1764834596882,longsleeve,1764834599154,hoodie,1764834601792,crewneck,1764834604784,hat,1764834606660,sunglasses,1764834610717,shoes,1764834612142,socks,1764834613138,underwear,1764834615415,bra,1764834617029,gloves,1764834623704,mittens,1764834626326,scarf,1764834632232,touque,1764834634967,baseball cap,1764834637391,jacket,1764834643113,parka,1764834644789","1764834651861,strawberry,1764834657407,apple,1764834659293,salmon,1764834662167,beef,1764834664142,taco,1764834665092,sushi,1764834666551,rice,1764834667516,pasta,1764834670348,noodle,1764834673204,congee,1764834676435,cherry,1764834679898,burger,1764834684722,fries,1764834686076,ketchup,1764834688359,sesame,1764834690034,seaweed,1764834692685,chicken,1764834697235,pork,1764834699960,bacon,1764834701764,sausage,1764834705494,pancake,1764834707200,waffle,1764834708699,hasbrown,1764834711028",,,,,,,"1764834724847,father,1764834727674,frankly,1764834729756,freak,1764834731151,fan,1764834732476,force,1764834734163,frown,1764834736372,fail,1764834738841,fact,1764834741394,fast,1764834743712,fat,1764834744894,frat,1764834746143,fret,1764834748717,fritter,1764834750486,fought,1764834753548,fame,1764834757964,famous,1764834760308,feel,1764834763507,fun,1764834769061,face,1764834771573,fable,1764834780456","1764834787427,pizza,1764834789882,pepper,1764834792228,pork,1764834793563,prawn,1764834795713,pale,1764834798478,pan,1764834799820,pasta,1764834802294,pepperoni,1764834809776,paw,1764834812200,plan,1764834814417,plaque,1764834817037,push,1764834819989,plot,1764834822643,prune,1764834826163,paste,1764834830034,pace,1764834831935,page,1764834833966,prayer,1764834835669,put,1764834841097,pit,1764834843053,put,1764834844404,pun,1764834846388",,,,,,,"1764835030433,norse,1764835033953,nanny,1764835036217,naked,1764835040470,nasty,1764835042927,nail,1764835046397,noodle,1764835050258,neat,1764835053197,nope,1764835057419,not,1764835062244,nab,1764835073307,nag,1764835074455,naw,1764835081475,nab,1764835084734","1764835092886,army,1764835095888,apple,1764835098109,adolescent,1764835103057,arm,1764835106191,leg,1764835108477,hand,1764835110645,finger,1764835113143,throat,1764835115485,head,1764835116481,chest,1764835117972,toe,1764835121492,foot,1764835122347,calve,1764835125106,shin,1764835127169,archery,1764835129813,ache,1764835131972,ate,1764835133741,ant,1764835136251,armageddon,1764835141960,ample,1764835144731,amplify,1764835147050,agility,1764835149455,afraid,1764835152288",,,,,,,,"1764834931791,hammer,1764834934371,hand,1764834973621,hacksaw,1764834983548",,,,,,
R_5o0LaCZ0mvoLLSp,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"thriller,horror,action,comedy",6.688,58.041,60.114,6,1.568,50.637,60.114,2,"yellow,yonder,yes",1.29,1.29,60.014,1,2.052,2.052,60.006,1,"eyeliner,eyeshadow",35.061,49.999,60.28,5,22.612,59.772,60.13,2,"quintessential,quick,triangle,quadrangle,rectangle,quadrilateral",27.052,47.323,61.661,16,29.443,58.927,60.13,16,19,Female,,Asian,,No,No,Chinese,No,No,No,45668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_3OO5rQxb6pbHHyb,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"thriller,horror,action,comedy",1.775,1.775,60.013,1,3.097,3.097,60.007,1,"yellow,yonder,yes",2.279,2.279,60.004,1,2.306,2.306,60.008,1,"eyeliner,eyeshadow",1.526,1.526,60.01,1,3.968,3.968,60.119,1,"quintessential,quick,triangle,quadrangle,rectangle,quadrilateral",2.352,2.352,60.11,1,1.96,1.96,60.107,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,Male,,Other,Hispanic,Yes,No,Spanish and Greek,No,No,No,45911,,,"1764854267477,armchair,1764854274620,sofa,1764854278054,rocking chair,1764854283164,table,1764854292000,coffee table,1764854298401","1764854329975,arm,1764854333952,leg,1764854335450,torso,1764854338115,foot,1764854344488,fingers,1764854346875,hands,1764854348581,ankles,1764854350636,wrist,1764854352561,tendons,1764854357164,muscles,1764854360776,hamstring,1764854367711,achilles,1764854369526,head,1764854372637,eyes,1764854374737,nose,1764854375790,tongue,1764854380122,teeth,1764854383571,gums,1764854385928",,,,,,,"1764854401043,super,1764854405219,stand,1764854406701,star,1764854408280,strap,1764854409872,slut,1764854412059,shoot,1764854413935,shute,1764854417556,shirt,1764854419275,shit,1764854420537,shift,1764854424547,slip,1764854427950,slump,1764854430820,stump,1764854432566,shuould,1764854436861,sewer,1764854443513,samurai,1764854451133,stupid,1764854455574,sun,1764854460206","1764854463651,boom,1764854467742,brand,1764854472668,bounds,1764854474780,broom,1764854476535,bomb,1764854478222,bong,1764854479532,booty,1764854482547,but,1764854490240,butcher,1764854492985,bitch,1764854494977,behind,1764854512013,bubble,1764854514500,brought,1764854517678,borax,1764854522238",,,,,,,"1764854693910,job,1764854700087,jazz,1764854701446,jerk,1764854702933,jew,1764854706245,jungle,1764854720733,just,1764854725951,justify,1764854728416,jab,1764854732705,guitar,1764854735965,drums,1764854741234,flute,1764854747979","1764854756147,how,1764854766471,hint,1764854769575,hunt,1764854770602,hungry,1764854772615,happy,1764854776056,hangry,1764854777954,humble,1764854780375,handle,1764854781769,hands,1764854782950,hang,1764854785998,herd,1764854790927,here,1764854792339,heard,1764854793757,hammer,1764854796661,drill,1764854798323,jackhammer,1764854800886,hammer,1764854802550,nails,1764854804518,saw,1764854810430,clamps,1764854814694",,,,,,,"1764854545912,fawn,1764854553673,flamingo,1764854562621","1764854608241,puppy,1764854617247,plushy,1764854619552",,,,
R_59wRVrZDdiDzpyp,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"thriller,horror,action,comedy",6.217,6.217,60.048,1,1.683,1.683,60.007,1,"yellow,yonder,yes",15.598,15.598,60.013,1,2.845,2.845,60.011,1,"eyeliner,eyeshadow",1.992,1.992,60.016,1,2.911,2.911,60.005,1,"quintessential,quick,triangle,quadrangle,rectangle,quadrilateral",2.649,2.649,60.111,1,4.61,4.61,60.017,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,Female,,White,,No,Yes,None.,No,A little bit on the explanation for the Q and rectangle part.,I have none.,45861,,,,,"1764862207205,Clarinet,1764862218177,Trombone,1764862222878,Trumpet,1764862225172,piano,1764862228086,violin,1764862230649,Flute,1764862239114,Guitar,1764862242525,Electric Guitar,1764862248299","1764862269458,Hammer,1764862273952,Screwdriver,1764862277391,Wrench,1764862279981,Power drill,1764862326521",,,,,,,"1764862346009,Nice,1764862363688,Never,1764862366188,New,1764862367996,Nail,1764862374700,No,1764862379465,Nothing,1764862403289","1764862408863,All,1764862418163,Active,1764862423528,anticlimatic,1764862426994,alter,1764862429433,after,1764862433582,ache,1764862439241,angry,1764862445427,awry,1764862454767,adaptive,1764862460144",,,,,,,"1764862723293,Fat,1764862728806,Zebra,1764862730880,Lion,1764862733118,Monkey,1764862735151,For,1764862737472,Far,1764862738745,forsaken,1764862743069,Fall,1764862747070,dog,1764862749839,cat,1764862750968,cheetah,1764862757863,lizard,1764862759943,farm,1764862764003,ferret,1764862769427,chimpanzee,1764862774368,stingray,1764862780699","1764862786235,Puppy,1764862793734,Pass,1764862795931,Part,1764862799680,doll,1764862801002,legos,1764862818497,plate,1764862822507,port,1764862825347,pack,1764862828248,play,1764862830737,phosporus,1764862836718,pat,1764862841375",,,,,,,"1764862500536,Shirt,1764862505470,Shorts,1764862507743,Sock,1764862511196,Sherpa,1764862514483,Shall,1764862517472,Shoe,1764862525818,Scarf,1764862530103","1764862565398,Bread,1764862570310,Banana,1764862577038,Biscuit,1764862591359",,
R_6D5NBWw5zI1ux0h,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"thriller,horror,action,comedy",2.12,55.452,61.739,5,2.817,9.341,61.714,6,"yellow,yonder,yes",1.872,1.872,61.03,1,1.088,46.021,61.308,10,"eyeliner,eyeshadow",2.949,58.671,61.18,5,4.251,50.448,60.194,5,"quintessential,quick,triangle,quadrangle,rectangle,quadrilateral",5.029,13.562,61.822,4,2.424,17.483,60.168,2,20,Male,,Asian,,No,Yes,none,No,none,none,45384,,,,,,,"1764862745787,Dog,cat, rat, ,1764862769684,fish,1764862777599,horse,1764862788576",,,,,,,,"1764862928488,Junk, Jake, Jewel, Jade, Jinx, John, Jil,1764862958080","1764863020950,Hungry, Hurry, Harry, Home, Hat, Haste, Hierchy ,1764863049860",,,,,,,"1764863316708,Sun, star, sky, sand, sea, snake, shark, shell, stone, stick, snow, storm, season, seed, soil, sponge, syrup, system, signal, screen,1764863347731,Shirt, shorts, shoes, socks, sweater, scarf, skirt, suit, sandals, sneakers, slippers, snow boots, swimsuit, sports bra, shawl, slacks,1764863354006","1764863381776,Ball, book, box, bottle, basket, blanket, brush, brick, broom, balloon, block, bench, board, button, bridge, beach, branch,1764863399809,Pizza, pasta, chicken, steak, rice, beans, soup, salad, burger, noodles, cheese, yogurt, cereal, eggs, bacon, taco, burrito, sushi,1764863407926",,,,,,,"1764863105336,Nightstand  Night table  Nest of tables (stacking tables)  Nesting chairs (stackable chairs)  Nook table (breakfast nook table)  Nook bench (built-in corner bench)  Narrow cabinet  Narrow bookcase  Narrow dresser  Narrow console table  Narrow shelf  Narrow sideboard,1764863129488,Napping chair (recliner-style)  Nailhead chair (accent chair with nailhead trim)  Nailhead sofa  Nursing chair (rocking/glider chair)  Nesting ottomans  Night cabinet (older term for bedside cabinet)  Nightstand dresser (combo piece)  Nursery dresser  Nursery rocking chair  Nursery changing table,1764863140942","1764863171103,Arm  Ankle  Abdomen  Armpit, Aorta (major artery)  Appendix  Adrenal gland  Atria (upper chambers of the heart; singular: atrium)  Alveoli, Axon (part of a nerve cell)  Astrocyte (a type of brain cell)  Alveolar sacs  Artery  Arteriole (small artery),1764863215080"
